18.1218083,59.3055692,"Korat Thairestaurang","Nedladdat från Koordinater.se"
18.2699357,59.3254573,"Thai yai","Nedladdat från Koordinater.se"
18.4270198,59.3150956,"Bangkok Thai Food ","Nedladdat från Koordinater.se"
18.2424428,59.3199203,"Nungru Thai","Nedladdat från Koordinater.se"
18.0917224,59.2814973,"TOM YAM","Nedladdat från Koordinater.se"
18.1028806,59.2942252,"Lampans Thaifood","Nedladdat från Koordinater.se"
18.0729897,59.2835445,"Sockenplans Thairestaurang","Nedladdat från Koordinater.se"
18.0571931,59.2947582,"JopJoy ","Nedladdat från Koordinater.se"
18.2193255,59.2463318,"Koh Chang Thai","Nedladdat från Koordinater.se"
18.003535,59.2990689,"Butsaya Thai Restaurang","Nedladdat från Koordinater.se"
18.0154408,59.3018262,"Prik thai","Nedladdat från Koordinater.se"
18.1022129,59.2830945,"Thaisty","Nedladdat från Koordinater.se"
17.891055,59.2018794,"POM Thai Sushi","Nedladdat från Koordinater.se"
17.9300805,59.2647921,"Lemon Thai Restaurang","Nedladdat från Koordinater.se"
17.6259511,59.1949054,"Loong Garden","Nedladdat från Koordinater.se"
17.6614331,59.1847703,"Nois Thaimat","Nedladdat från Koordinater.se"
11.9753341,57.7008273,"Amazing Thai","Nedladdat från Koordinater.se"
11.9855765,57.7094568,"Restaurang Khao Thai","Nedladdat från Koordinater.se"
11.9655678,57.7053786,"Thai isaan","Nedladdat från Koordinater.se"
11.9200098,57.6935382,"Phon's Thai Kök","Nedladdat från Koordinater.se"
11.9941392,57.7472959,"Restaurang Thai Lee","Nedladdat från Koordinater.se"
11.9762463,57.700587,"Restaurang Thai Palace","Nedladdat från Koordinater.se"
11.9510573,57.6986574,"Ruan-Thai Restaurang ","Nedladdat från Koordinater.se"
11.9333995,57.7210024,"Thung Thai kitchen ","Nedladdat från Koordinater.se"
11.9477529,57.6990139,"Thai Garden Restaurang ","Nedladdat från Koordinater.se"
11.9804001,57.7087145,"Thai Orchid Restaurant ","Nedladdat från Koordinater.se"
12.1220969,57.9581212,"Thai Pailin","Nedladdat från Koordinater.se"
11.9546593,57.6993773,"Thai Shanghai","Nedladdat från Koordinater.se"
12.9399976,57.7216907,"Thai Garden Restaurang ","Nedladdat från Koordinater.se"
12.9427385,57.7213629,"Thai Phat","Nedladdat från Koordinater.se"
12.9362123,57.7202982,"Thai Silk Palace Restaurang ","Nedladdat från Koordinater.se"
11.950216,57.6992701,"Thai Spice Restaurang","Nedladdat från Koordinater.se"
11.9455517,57.7234324,"Ton Cha Bub Thai Kitchen ","Nedladdat från Koordinater.se"
11.9652224,57.7053252,"Sukhothai Restaurang ","Nedladdat från Koordinater.se"
12.5339725,57.9308936,"Restaurang Aling-Thai ","Nedladdat från Koordinater.se"
